otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu250816	Eleutherodactylus zeus	570554	448507	-	None	True	original	Eleutherodactylus_zeus	-	True
otu250815	Eleutherodactylus symingtoni	182201	448495	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_symingtoni	-	False
otu250768	Eleutherodactylus orientalis	27479	448475	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_orientalis	-	False
otu250769	Eleutherodactylus cubanus	1024506	448434	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_cubanus	-	False
otu250767	Eleutherodactylus etheridgei	391122	448441	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_etheridgei	-	False
otu250766	Eleutherodactylus iberia	469382	448457	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_iberia	-	False
otu250765	Eleutherodactylus jaumei	600542	448460	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_jaumei	-	False
otu250764	Eleutherodactylus limbatus	600568	448467	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_limbatus	-	False
otu250772	Eleutherodactylus gundlachi	469373	448455	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_gundlachi	-	False
otu250770	Eleutherodactylus varleyi	570538	448503	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_varleyi	-	False
otu250771	Eleutherodactylus intermedius	78990	448458	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_intermedius	-	False
otu250773	Eleutherodactylus atkinsi	498660	448426	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_atkinsi	-	False
otu250781	Eleutherodactylus casparii	1024491	448431	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_casparii	-	False
otu250782	Eleutherodactylus planirostris	1066501	356180	-	None	True	original	Eleutherodactylus_planirostris	-	True
otu250783	Eleutherodactylus guanahacabibes	469378	448454	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_guanahacabibes	-	False
otu250776	Eleutherodactylus pinarensis	756291	448482	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pinarensis	-	False
otu250775	Eleutherodactylus blairhedgesi	807697	448427	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_blairhedgesi	-	False
otu250774	Eleutherodactylus thomasi	182209	448497	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_thomasi	-	False
otu250777	Eleutherodactylus pezopetrus	756301	448480	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pezopetrus	-	False
otu250778	Eleutherodactylus rogersi	366026	449218	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_rogersi	-	False
otu250779	Eleutherodactylus tonyi	570551	448500	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_tonyi	-	False
otu250780	Eleutherodactylus goini	652989	448448	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_goini	-	False
otu250760	Eleutherodactylus darlingtoni	1024498	448437	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_darlingtoni	-	False
otu250761	Eleutherodactylus leoncei	600564	448466	-	None	True	original	Eleutherodactylus_leoncei	-	True
otu250763	Eleutherodactylus alcoae	498664	448420	-	None	True	original	Eleutherodactylus_alcoae	-	True
otu250762	Eleutherodactylus armstrongi	498656	448425	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_armstrongi	-	False
otu250745	Eleutherodactylus toa	182182	448499	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_toa	-	False
otu250744	Eleutherodactylus luteolus	319438	448469	-	None	True	original	Eleutherodactylus_luteolus	-	True
otu250732	Eleutherodactylus griphus	507316	448453	-	None	True	original	Eleutherodactylus_griphus	-	True
otu250730	Eleutherodactylus cundalli	1024502	448435	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_cundalli	-	False
otu250731	Eleutherodactylus glaucoreius	622610	448447	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_glaucoreius	-	False
otu250729	Eleutherodactylus pentasyringos	27502	448479	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pentasyringos	-	False
otu250728	Eleutherodactylus pantoni	897320	228425	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pantoni	-	False
otu250733	Eleutherodactylus gossei	652993	448449	-	None	True	original	Eleutherodactylus_gossei	-	True
otu250734	Eleutherodactylus junori	600549	448462	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_junori	-	False
otu250735	Eleutherodactylus fuscus	548740	2283479	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_fuscus	-	False
otu250736	Eleutherodactylus alticola	498668	448421	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_alticola	-	False
otu250737	Eleutherodactylus orcutti	27483	448474	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_orcutti	-	False
otu250738	Eleutherodactylus andrewsi	498676	448423	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_andrewsi	-	False
otu250739	Eleutherodactylus nubicola	27487	448473	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_nubicola	-	False
otu250740	Eleutherodactylus jamaicensis	78986	448459	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_jamaicensis	-	False
otu250741	Eleutherodactylus cavernicola	1024487	448432	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_cavernicola	-	False
otu250742	Eleutherodactylus grabhami	745171	448450	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_grabhami	-	False
otu250743	Eleutherodactylus sisyphodemus	182205	448494	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_sisyphodemus	-	False
otu250746	Eleutherodactylus rivularis	756284	448488	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_rivularis	-	False
otu250747	Eleutherodactylus riparius	505745	448487	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_riparius	-	False
otu250749	Eleutherodactylus turquinensis	570547	448501	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_turquinensis	-	False
otu250748	Eleutherodactylus cuneatus	889360	8381	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_cuneatus	-	False
otu250754	Eleutherodactylus pictissimus	756305	448481	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pictissimus	-	False
otu250753	Eleutherodactylus grahami	469398	448451	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_grahami	-	False
otu250752	Eleutherodactylus lentus	600558	448465	-	None	True	original	Eleutherodactylus_lentus	-	True
otu250751	Eleutherodactylus rhodesi	137927	448484	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_rhodesi	-	False
otu250750	Eleutherodactylus weinlandi	570558	448506	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_weinlandi	-	False
otu250755	Eleutherodactylus monensis	27491	448472	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_monensis	-	False
otu250756	Eleutherodactylus probolaeus	756296	448483	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_probolaeus	-	False
otu250758	Eleutherodactylus ricordii	756309	448486	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_ricordii	-	False
otu250757	Eleutherodactylus acmonis	1075076	448417	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_acmonis	-	False
otu250759	Eleutherodactylus bresslerae	498644	448428	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_bresslerae	-	False
otu250784	Eleutherodactylus greyi	469413	448452	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_greyi	-	False
otu250788	Eleutherodactylus albipes	959535	448419	-	None	True	original	Eleutherodactylus_albipes	-	True
otu250787	Eleutherodactylus maestrensis	27499	448470	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_maestrensis	-	False
otu250786	Eleutherodactylus dimidiatus	1024477	448438	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_dimidiatus	-	False
otu250785	Eleutherodactylus emiliae	622634	448440	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_emiliae	-	False
otu250789	Eleutherodactylus schmidti	182194	448490	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_schmidti	-	False
otu250810	Eleutherodactylus zugi	570533	448508	-	None	True	original	Eleutherodactylus_zugi	-	True
otu250811	Eleutherodactylus klinikowskii	600554	448464	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_klinikowskii	-	False
otu250807	Eleutherodactylus sciagraphus	182190	448491	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_sciagraphus	-	False
otu250806	Eleutherodactylus glandulifer	622619	448444	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_glandulifer	-	False
otu250809	Eleutherodactylus ventrilineatus	570563	448504	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_ventrilineatus	-	False
otu250808	Eleutherodactylus brevirostris	498648	448429	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_brevirostris	-	False
otu250805	Eleutherodactylus paulsoni	27506	448478	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_paulsoni	-	False
otu250803	Eleutherodactylus rufifemoralis	756287	448489	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_rufifemoralis	-	False
otu250804	Eleutherodactylus furcyensis	653008	448442	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_furcyensis	-	False
otu250797	Eleutherodactylus bakeri	151945	448556	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_bakeri	-	False
otu250796	Eleutherodactylus dolomedes	1024473	448439	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_dolomedes	-	False
otu250795	Eleutherodactylus glaphycompus	652997	448446	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_glaphycompus	-	False
otu250794	Eleutherodactylus heminota	507097	448456	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_heminota	-	False
otu250793	Eleutherodactylus corona	310362	448609	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_corona	-	False
otu250792	Eleutherodactylus amadeus	498672	448422	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_amadeus	-	False
otu250791	Eleutherodactylus eunaster	209322	448648	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_eunaster	-	False
otu250790	Eleutherodactylus caribe	1024494	448430	-	None	True	original	Eleutherodactylus_caribe	-	True
otu250798	Eleutherodactylus thorectes	182186	448498	-	None	True	original	Eleutherodactylus_thorectes	-	True
otu250799	Eleutherodactylus glanduliferoides	653004	448445	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_glanduliferoides	-	False
otu250800	Eleutherodactylus jugans	600545	448461	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_jugans	-	False
otu250801	Eleutherodactylus oxyrhyncus	27473	448476	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_oxyrhyncus	-	False
otu250802	Eleutherodactylus apostates	498652	448424	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_apostates	-	False
otu250860	Eleutherodactylus unicolor	570542	448502	-	None	True	original	Eleutherodactylus_unicolor	-	True
otu250861	Eleutherodactylus richmondi	756317	448485	-	None	True	original	Eleutherodactylus_richmondi	-	True
otu250846	Eleutherodactylus pituinus	302123	448826	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pituinus	-	False
otu250845	Eleutherodactylus parabates	27468	448477	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_parabates	-	False
otu250842	Eleutherodactylus audanti	675063	448546	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_audanti	-	False
otu250843	Eleutherodactylus haitianus	783561	448679	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_haitianus	-	False
otu250844	Eleutherodactylus abbotti	49792	448518	-	None	True	original	Eleutherodactylus_abbotti	-	True
otu250841	Eleutherodactylus eileenae	884851	448637	-	None	True	original	Eleutherodactylus_eileenae	-	True
otu250835	Eleutherodactylus principalis	826313	448835	-	None	True	original	Eleutherodactylus_principalis	-	True
otu250836	Eleutherodactylus auriculatus	151943	448550	-	None	True	original	Eleutherodactylus_auriculatus	-	True
otu250837	Eleutherodactylus bartonsmithi	151942	448559	-	None	True	original	Eleutherodactylus_bartonsmithi	-	True
otu250839	Eleutherodactylus ronaldi	200774	448865	-	None	True	original	Eleutherodactylus_ronaldi	-	True
otu250838	Eleutherodactylus mariposa	1007466	448753	-	None	True	original	Eleutherodactylus_mariposa	-	True
otu250840	Eleutherodactylus glamyrus	260304	448669	-	None	True	original	Eleutherodactylus_glamyrus	-	True
otu250848	Eleutherodactylus poolei	826318	448833	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_poolei	-	False
otu250847	Eleutherodactylus minutus	27495	448471	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_minutus	-	False
otu250834	Eleutherodactylus pinchoni	302118	448823	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_pinchoni	-	False
otu250833	Eleutherodactylus barlagnei	151941	448558	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_barlagnei	-	False
otu250832	Eleutherodactylus johnstonei	836975	350008	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_johnstonei	-	False
otu250831	Eleutherodactylus amplinympha	100876	448531	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_amplinympha	-	False
otu250830	Eleutherodactylus martinicensis	305783	448757	-	None	True	original	Eleutherodactylus_martinicensis	-	True
otu250829	Eleutherodactylus flavescens	732935	448658	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_flavescens	-	False
otu250821	Eleutherodactylus gryllus	783569	448673	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_gryllus	-	False
otu250820	Eleutherodactylus wightmanae	847276	448950	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_wightmanae	-	False
otu250819	Eleutherodactylus portoricensis	826314	448834	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_portoricensis	-	False
otu250818	Eleutherodactylus coqui	1085754	57060	-	None	True	original	Eleutherodactylus_coqui	-	True
otu250817	Eleutherodactylus schwartzi	552315	448882	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_schwartzi	-	False
otu250825	Eleutherodactylus antillensis	100877	448537	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_antillensis	-	False
otu250824	Eleutherodactylus brittoni	203110	448575	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_brittoni	-	False
otu250823	Eleutherodactylus hedricki	107401	448682	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_hedricki	-	False
otu250822	Eleutherodactylus cochranae	310346	448600	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_cochranae	-	False
otu250826	Eleutherodactylus locustus	855954	448739	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_locustus	-	False
otu250827	Eleutherodactylus eneidae	884873	448639	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_eneidae	-	False
otu250828	Eleutherodactylus cooki	310360	448606	-	None	True	original	Eleutherodactylus_cooki	-	True
otu250854	Eleutherodactylus lamprotes	1037188	448719	-	None	True	original	Eleutherodactylus_lamprotes	-	True
otu250855	Eleutherodactylus fowleri	260313	448661	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_fowleri	-	False
otu250856	Eleutherodactylus wetmorei	272870	448948	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_wetmorei	-	False
otu250857	Eleutherodactylus sommeri	446982	491153	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_sommeri	-	False
otu250850	Eleutherodactylus ionthus	331095	448704	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_ionthus	-	False
otu250849	Eleutherodactylus guantanamera	783570	448675	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_guantanamera	-	False
otu250851	Eleutherodactylus varians	999415	448931	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_varians	-	False
otu250853	Eleutherodactylus melacara	380495	448760	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_melacara	-	False
otu250852	Eleutherodactylus leberi	281204	448727	-	None	True	original	Eleutherodactylus_leberi	-	True
otu250858	Eleutherodactylus auriculatoides	675074	448549	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_auriculatoides	-	False
otu250859	Eleutherodactylus patriciae	352105	448807	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_patriciae	-	False
otu250869	Eleutherodactylus counouspeus	1024483	448433	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_counouspeus	-	False
otu250865	Eleutherodactylus bothroboans	446986	491151	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_bothroboans	-	False
otu250864	Eleutherodactylus ruthae	49797	448515	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_ruthae	-	False
otu250863	Eleutherodactylus parapelates	49795	448514	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_parapelates	-	False
otu250862	Eleutherodactylus hypostenor	49808	448511	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_hypostenor	-	False
otu250868	Eleutherodactylus inoptatus	49810	448512	-	None	True	original	Eleutherodactylus_inoptatus	-	True
otu250867	Eleutherodactylus nortoni	49812	448513	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_nortoni	-	False
otu250866	Eleutherodactylus chlorophenax	49806	448510	-	None	True	deleted from tree in reconciliation	Eleutherodactylus_chlorophenax	-	False
otu250709	Craugastor sartori	834505	228438	-	None	True	original	Craugastor_montanus	-	True
otu250708	Craugastor pygmaeus	322780	228437	-	None	True	original	Craugastor_pygmaeus	-	True
otu250707	Craugastor sartori	834505	228438	-	None	True	original	Craugastor_sartori	-	True
otu250705	Craugastor lineatus	847277	228442	-	None	True	deleted from tree in reconciliation	Craugastor_lineatus	-	False
otu250706	Craugastor laticeps	847301	228444	-	None	True	deleted from tree in reconciliation	Craugastor_laticeps	-	False
otu250700	Craugastor rhodopis	847293	228446	-	None	True	original	Craugastor_rhodopis	-	True
otu250701	Craugastor loki	847297	228447	-	None	True	deleted from tree in reconciliation	Craugastor_loki	-	False
otu250702	Craugastor mexicanus	322784	228436	-	None	True	deleted from tree in reconciliation	Craugastor_mexicanus	-	False
otu250704	Craugastor podiciferus	847313	228448	-	None	True	original	Craugastor_podiciferus	-	True
otu250703	Craugastor bransfordii	272893	228452	-	None	True	deleted from tree in reconciliation	Craugastor_bransfordii	-	False
otu250683	Craugastor fitzingeri	834448	228435	-	None	True	deleted from tree in reconciliation	Craugastor_fitzingeri	-	False
otu250682	Craugastor crassidigitus	322788	228433	-	None	True	deleted from tree in reconciliation	Craugastor_crassidigitus	-	False
otu250681	Craugastor talamancae	539610	240172	-	None	True	deleted from tree in reconciliation	Craugastor_talamancae	-	False
otu250684	Craugastor raniformis	262365	350018	-	None	True	deleted from tree in reconciliation	Craugastor_raniformis	-	False
otu250686	Craugastor longirostris	834455	228434	-	None	True	original	Craugastor_longirostris	-	True
otu250685	Craugastor tabasarae	1049128	368948	-	None	True	deleted from tree in reconciliation	Craugastor_tabasarae	-	False
otu250690	Craugastor emcelae	478530	449754	-	None	True	deleted from tree in reconciliation	Craugastor_emcelae	-	False
otu250687	Craugastor cuaquero	1049115	368947	-	None	True	deleted from tree in reconciliation	Craugastor_cuaquero	-	False
otu250688	Craugastor andi	328376	449737	-	None	True	deleted from tree in reconciliation	Craugastor_andi	-	False
otu250689	Craugastor melanostictus	427832	449771	-	None	True	deleted from tree in reconciliation	Craugastor_melanostictus	-	False
otu250697	Craugastor punctariolus	1066496	356181	-	None	True	original	Craugastor_punctariolus	-	True
otu250698	Craugastor obesus	427829	449777	-	None	True	deleted from tree in reconciliation	Craugastor_obesus	-	False
otu250691	Craugastor ranoides	322795	228432	-	None	True	original	Craugastor_ranoides	-	True
otu250692	Craugastor rugulosus	580047	449794	-	None	True	deleted from tree in reconciliation	Craugastor_rugulosus	-	False
otu250693	Craugastor fleischmanni	478524	449759	-	None	True	deleted from tree in reconciliation	Craugastor_fleischmanni	-	False
otu250694	Craugastor rupinius	580044	449795	-	None	True	deleted from tree in reconciliation	Craugastor_rupinius	-	False
otu250696	Craugastor angelicus	328366	449738	-	None	True	deleted from tree in reconciliation	Craugastor_angelicus	-	False
otu250695	Craugastor megacephalus	322801	228431	-	None	True	deleted from tree in reconciliation	Craugastor_megacephalus	-	False
otu250699	Craugastor sandersoni	941595	449221	-	None	True	deleted from tree in reconciliation	Craugastor_sandersoni	-	False
otu250716	Craugastor augusti	897282	228429	-	None	True	original	Craugastor_augusti	-	True
otu250715	Craugastor tarahumaraensis	529881	449802	-	None	True	deleted from tree in reconciliation	Craugastor_tarahumaraensis	-	False
otu250714	Craugastor alfredi	798783	356175	-	None	True	deleted from tree in reconciliation	Craugastor_alfredi	-	False
otu250713	Craugastor uno	529875	449805	-	None	True	original	Craugastor_uno	-	True
otu250710	Craugastor spatulatus	580028	449799	-	None	True	original	Craugastor_spatulatus	-	True
otu250711	Craugastor bocourti	322804	228430	-	None	True	deleted from tree in reconciliation	Craugastor_bocourti	-	False
otu250712	Craugastor stuarti	529878	449801	-	None	True	deleted from tree in reconciliation	Craugastor_stuarti	-	False
otu250717	Craugastor daryi	897278	228428	-	None	True	original	Craugastor_daryi	-	True
otu250718	Haddadus binotatus	798788	356176	-	None	True	original	Haddadus_binotatus	-	True
otu250723	Strabomantis sulcatus	415879	449234	-	None	True	deleted from tree in reconciliation	Strabomantis_sulcatus	-	False
otu250722	Strabomantis biporcatus	1054811	449743	-	None	True	original	Strabomantis_biporcatus	-	True
otu250721	Strabomantis necerus	415896	449233	-	None	True	deleted from tree in reconciliation	Strabomantis_necerus	-	False
otu250719	Strabomantis anomalus	415887	449232	-	None	True	original	Strabomantis_anomalus	-	True
otu250720	Strabomantis bufoniformis	798796	356177	-	None	True	original	Strabomantis_bufoniformis	-	True
otu250727	Hypodactylus dolops	427290	696022	-	None	True	original	Hypodactylus_dolops	-	True
otu250726	Hypodactylus peraccai	941574	449225	-	None	True	original	Hypodactylus_peraccai	-	True
otu250725	Hypodactylus elassodiscus	884874	448638	-	None	True	deleted from tree in reconciliation	Hypodactylus_elassodiscus	-	False
otu250724	Hypodactylus brunneus	941601	449223	-	None	True	original	Hypodactylus_brunneus	-	True
otu250639	Pristimantis ridens	897305	228422	-	None	True	deleted from tree in reconciliation	Pristimantis_ridens	-	False
otu250635	Pristimantis colomai	310348	448602	-	None	True	original	Pristimantis_colomai	-	True
otu250634	Pristimantis latidiscus	281205	448726	-	None	True	deleted from tree in reconciliation	Pristimantis_latidiscus	-	False
otu250636	Pristimantis cruentus	918178	326982	-	None	True	original	Pristimantis_cruentus	-	True
otu250637	Pristimantis cremnobates	834919	448612	-	None	True	original	Pristimantis_cremnobates	-	True
otu250638	Pristimantis caryophyllaceus	777201	448589	-	None	True	deleted from tree in reconciliation	Pristimantis_caryophyllaceus	-	False
otu250640	Pristimantis actites	622491	448523	-	None	True	original	Pristimantis_actites	-	True
otu250641	Pristimantis w-nigrum	565402	248791	-	None	True	original	Pristimantis_w-nigrum	-	True
otu250642	Pristimantis lanthanites	281193	448721	-	None	True	deleted from tree in reconciliation	Pristimantis_lanthanites	-	False
otu250644	Pristimantis crenunguis	834915	448613	-	None	True	deleted from tree in reconciliation	Pristimantis_crenunguis	-	False
otu250643	Pristimantis labiosus	905496	448716	-	None	True	deleted from tree in reconciliation	Pristimantis_labiosus	-	False
otu250603	Pristimantis chloronotus	1091980	248786	-	None	True	deleted from tree in reconciliation	Pristimantis_chloronotus	-	False
otu250602	Pristimantis supernatis	1091964	248789	-	None	True	deleted from tree in reconciliation	Pristimantis_supernatis	-	False
otu250604	Pristimantis eriphus	836991	350006	-	None	True	deleted from tree in reconciliation	Pristimantis_eriphus	-	False
otu250599	Pristimantis leoni	855944	448730	-	None	True	original	Pristimantis_leoni	-	True
otu250598	Pristimantis pyrrhomerus	251888	448847	-	None	True	deleted from tree in reconciliation	Pristimantis_pyrrhomerus	-	False
otu250597	Pristimantis thymelensis	565398	248790	-	None	True	original	Pristimantis_thymelensis	-	True
otu250596	Pristimantis ocreatus	128872	448787	-	None	True	deleted from tree in reconciliation	Pristimantis_ocreatus	-	False
otu250600	Pristimantis celator	641017	448591	-	None	True	deleted from tree in reconciliation	Pristimantis_celator	-	False
otu250601	Pristimantis verecundus	999408	448935	-	None	True	deleted from tree in reconciliation	Pristimantis_verecundus	-	False
otu250589	Pristimantis buckleyi	203104	448577	-	None	True	deleted from tree in reconciliation	Pristimantis_buckleyi	-	False
otu250590	Pristimantis vertebralis	999395	448938	-	None	True	deleted from tree in reconciliation	Pristimantis_vertebralis	-	False
otu250591	Pristimantis devillei	574923	327714	-	None	True	deleted from tree in reconciliation	Pristimantis_devillei	-	False
otu250588	Pristimantis curtipes	580187	317316	-	None	True	original	Pristimantis_curtipes	-	True
otu250587	Pristimantis gentryi	260314	448666	-	None	True	deleted from tree in reconciliation	Pristimantis_gentryi	-	False
otu250586	Pristimantis truebae	345642	448923	-	None	True	deleted from tree in reconciliation	Pristimantis_truebae	-	False
otu250592	Pristimantis surdus	626981	327731	-	None	True	deleted from tree in reconciliation	Pristimantis_surdus	-	False
otu250595	Pristimantis thymalopsoides	948029	448916	-	None	True	deleted from tree in reconciliation	Pristimantis_thymalopsoides	-	False
otu250594	Pristimantis duellmani	1091976	248787	-	None	True	original	Pristimantis_duellmani	-	True
otu250593	Pristimantis quinquagesimus	774946	448851	-	None	True	deleted from tree in reconciliation	Pristimantis_quinquagesimus	-	False
otu250544	Pristimantis altamazonicus	669711	349997	-	None	True	original	Pristimantis_altamazonicus	-	True
otu250545	Pristimantis platydactylus	302104	448828	-	None	True	deleted from tree in reconciliation	Pristimantis_platydactylus	-	False
otu250546	Pristimantis diadematus	360187	448627	-	None	True	deleted from tree in reconciliation	Pristimantis_diadematus	-	False
otu250540	Pristimantis lirellus	855939	448736	-	None	True	deleted from tree in reconciliation	Pristimantis_lirellus	-	False
otu250539	Pristimantis imitatrix	628938	448695	-	None	True	deleted from tree in reconciliation	Pristimantis_imitatrix	-	False
otu250538	Pristimantis croceoinguinis	836982	350003	-	None	True	deleted from tree in reconciliation	Pristimantis_croceoinguinis	-	False
otu250537	Pristimantis llojsintuta	855952	448738	-	None	True	deleted from tree in reconciliation	Pristimantis_llojsintuta	-	False
otu250543	Pristimantis pulvinatus	251892	448844	-	None	True	deleted from tree in reconciliation	Pristimantis_pulvinatus	-	False
otu250542	Pristimantis inguinalis	331093	448701	-	None	True	deleted from tree in reconciliation	Pristimantis_inguinalis	-	False
otu250541	Pristimantis marmoratus	1007461	448754	-	None	True	deleted from tree in reconciliation	Pristimantis_marmoratus	-	False
otu250554	Pristimantis parvillus	352111	448803	-	None	True	deleted from tree in reconciliation	Pristimantis_parvillus	-	False
otu250553	Pristimantis luteolateralis	430672	448744	-	None	True	deleted from tree in reconciliation	Pristimantis_luteolateralis	-	False
otu250552	Pristimantis walkeri	272873	448947	-	None	True	original	Pristimantis_walkeri	-	True
otu250555	Pristimantis chalceus	414103	448595	-	None	True	deleted from tree in reconciliation	Pristimantis_chalceus	-	False
otu250547	Pristimantis ockendeni	522872	368974	-	None	True	original	Pristimantis_ockendeni	-	True
otu250548	Pristimantis unistrigatus	469421	327732	-	None	True	original	Pristimantis_unistrigatus	-	True
otu250549	Pristimantis ardalonychus	675070	448542	-	None	True	deleted from tree in reconciliation	Pristimantis_ardalonychus	-	False
otu250551	Pristimantis ceuthospilus	414096	448594	-	None	True	deleted from tree in reconciliation	Pristimantis_ceuthospilus	-	False
otu250550	Pristimantis cajamarcensis	264206	448581	-	None	True	deleted from tree in reconciliation	Pristimantis_cajamarcensis	-	False
otu250556	Pristimantis simonbolivari	1078807	448891	-	None	True	deleted from tree in reconciliation	Pristimantis_simonbolivari	-	False
otu250557	Pristimantis orestes	703221	448792	-	None	True	deleted from tree in reconciliation	Pristimantis_orestes	-	False
